n,kappa,h,ref,seed,method,group_first,energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,joint_pass,state_pass,observable_pass,seconds,nfev,nit,stop,archive,cnots,optimizer_success,raw_append_round_counter,pool_gradient_rounds,pool_derivatives,pool_parameter_shift_energy_evaluations,reoptimization_parameter_shift_energy_evaluations,optimizer_energy_evaluations,hardware_two_basis_circuit_evaluations_upper_bound,actual_hardware_executions,scope
8,0.55,1.0,plus,11,cost,map,-9.602341883462813,0.00015430794992621344,0.9998424993234216,0.0014044204935370341,0.0006781516561853163,0.0005645093145593139,True,True,True,6.677587000012863,10742,10157,budget,results/stage4_upgrade_v1/adaptive/cache/ca14d0cd4569e4872c9a0544b30f30abeb31abbe6ddb5dbcd8c02e3ea32bb61b.npz,96,False,2784,58,2784,5568,955928,10742,1944476,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,0.9,ghz,11,cost,map,-8.858758090285082,0.00012394130293635897,0.9998661508340368,0.002602615770601155,0.0012996489207467432,0.0005027213805250952,True,True,True,5.9392784999799915,8076,7659,budget,results/stage4_upgrade_v1/adaptive/cache/ca211d71011b35b312b3c65ab4bcb432128b67267b2065c42fab61814794d9f3.npz,95,True,2736,57,2736,5472,723520,8076,1474136,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.3,1.3,ghz,11,cost,n12,-17.526603095348918,0.00011820746029359934,0.9996872709478142,0.007341097636126944,0.0034027672016201382,0.00016063951128486575,True,True,True,17.200617916998453,5272,4906,budget,results/stage4_upgrade_v1/adaptive/cache/ca3e18e6ad614c2513a7193d9ade5c29d42aca9ef14e92a9943c67458d1950e9.npz,127,False,4032,56,4032,8064,487802,5272,1002276,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,0.5,plus,11,cost,map,-7.7742174338317875,3.2502037239368065e-07,0.9999995865994943,3.676687040776727e-05,1.7293716886079835e-05,4.510122004697248e-06,True,True,True,2.6586215830175206,3884,3615,budget,results/stage4_upgrade_v1/adaptive/cache/ca893f871f0bc4b9ae78c4c525c92acb2bde54ba86367273a7ecc1c343a60c66.npz,128,True,2448,51,2448,4896,299388,3884,616336,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,1.25,ghz,11,fixed,heldout,-10.540300281111776,0.12187370958409938,0.8707791209551597,0.14362747299331477,0.04408071114926698,0.06196223508521603,False,False,False,0.010539042006712407,35,28,fixed_short,results/stage4_upgrade_v1/adaptive/cache/caa198e5640e003c904cfc5d8412d59db78cf8c377407d6450a8af4957bc5783.npz,23,True,48,0,0,0,560,35,1190,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.9,0.1,antiphase,11,cost,map,-7.222324788908252,1.991594154260312e-06,0.9999957163389177,1.3430740988917833e-05,4.996799533307783e-06,8.125914350796265e-05,True,True,True,0.06196512500173412,144,95,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/cadf77541519553cda3838096597672fbc19948d0146cb9304e256910722b724.npz,32,True,624,13,624,1248,2510,144,7804,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,antiphase,11,cost,development,-4.551197016888847,0.0021814572972933544,0.9848566851384157,0.024985582769659676,0.010343203723585645,0.0022165016819607475,False,False,False,1.73935899999924,4660,4349,budget,results/stage4_upgrade_v1/adaptive/cache/caf0a2e01398a69ab866b112210bfdc9d0c52c9fbaf76efab72774001fdddbdb.npz,128,False,2592,54,2592,5184,360244,4660,740176,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.55,1.7,plus,11,cost,map,-14.71942659721847,5.1728095863845525e-05,0.999968864812408,0.0008965225356866655,0.0003627087175293586,0.00013693756870836182,True,True,True,5.028531042014947,8445,7985,budget,results/stage4_upgrade_v1/adaptive/cache/caf9c31e72c90fdfdab49b63fe4564265862957211d9f782d66889ebe941493e.npz,96,True,2544,53,2544,5088,697750,8445,1422566,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.6,2.0,ghz,11,cost,map,-17.026289018824784,3.385277290668398e-05,0.999982561517684,0.0003124063577306657,0.00014053830881388674,7.816726624620962e-05,True,True,True,5.131606499984628,8068,7596,budget,results/stage4_upgrade_v1/adaptive/cache/cafbe71f37554b51435f934aa3bd7593680f15bad81d4df5aa2a2f1f630b2e9d.npz,95,False,2448,51,2448,4896,651756,8068,1329440,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.0,plus,11,gradient,development,-10.251651198094233,1.3241089744653323e-06,0.9999989628068369,2.936992279145567e-05,1.9737883186321525e-05,1.3997089743256197e-05,True,True,True,0.9652896669867914,3051,2840,budget,results/stage4_upgrade_v1/adaptive/cache/cb0999d6d430095102899016e2e6892c810cfb42d28c3455180fd929765c5774.npz,128,True,2256,47,2256,4512,225592,3051,466310,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,1.6,ghz,11,cost,map,-14.028185802852692,7.664723290612407e-05,0.9999317277189355,0.004991205589992588,0.0020601321583139653,0.0003889238921050975,True,True,True,3.410061290982412,7374,6937,budget,results/stage4_upgrade_v1/adaptive/cache/cb0f6d1d167a01581908505b6f3610909b3bc41c469ca49d5dc85c3a7aab4bc5.npz,63,True,2448,51,2448,4896,585672,7374,1195884,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.4,plus,11,cost,map,-8.323365807399263,1.2330883707001306e-05,0.9999733400227724,0.00014690454695598376,9.699563225407104e-05,0.0001959079899702676,True,True,True,0.21444512499147095,590,511,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/cb2701fb958ca83106e74291960bf59114a45e8473dc485cb472cc0562d19d65.npz,64,True,1344,29,1392,2784,24756,590,56260,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.9,1.1,ghz,11,cost,map,-10.914623959657998,0.0008762037541596435,0.9990818695194568,0.0037733049719980566,0.0010600077439150424,0.002823404865881951,True,True,True,1.6760167499887757,2688,2462,budget,results/stage4_upgrade_v1/adaptive/cache/cb3740ea881ce7d4fefd2be24264a80e4602b7c95bbeecb6a15babfb52740bf1.npz,127,True,2400,50,2400,4800,201596,2688,418168,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.325,0.35,antiphase,11,fixed,heldout,-2.599999999999999,0.40122733669424754,0.00026501166797444496,1.8129631059000555,0.8404590873133879,0.351185582263458,False,False,False,0.002876499987905845,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/cb3b96b7f2f7fba5bc03447facc836e948104ef4c0038f18f088879389f4b22f.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.0,plus,23,gradient,development,-10.251661728164837,7.850148975308002e-09,0.9999999938663597,1.0871400167866696e-06,3.1988298937468684e-07,1.0486345014548704e-07,True,True,True,0.6078829170146491,2164,1980,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/cb684c19a359f6b652d9c07280be3b4c664f12f7792c26c79dc7c3d1b65cbd08.npz,116,True,2016,42,2016,4032,139462,2164,291316,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.325,0.35,plus,11,gradient,heldout,-5.809360921853413,5.722146257081118e-05,0.9998608339874157,0.0005697305004648268,0.0003753902705292411,0.0005636157435902067,True,True,True,2.042357500002254,4169,3876,budget,results/stage4_upgrade_v1/adaptive/cache/cba52895d79fda7d0805537fe792d450cb4ab1d53a684fb4045ed8df58205030.npz,96,True,2352,49,2352,4704,314898,4169,647542,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.9,1.1,plus,11,cost,map,-10.91805437113656,0.00044740231933948493,0.9995939129501802,0.002450774108358228,0.0006800924806352332,0.0010753866123710543,True,True,True,2.528972915984923,3528,3245,budget,results/stage4_upgrade_v1/adaptive/cache/cbbce32495eee8634647ab29a4d8e700bea009f85a6600de4b78ce1fe357b3c6.npz,128,True,2544,53,2544,5088,276230,3528,569692,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,2.0,plus,11,cost,map,-16.92372090740281,3.012874277175115e-06,0.9999985337170872,0.00011685253477294183,4.0692338137554573e-05,8.8194632625882e-06,True,True,True,6.7622246659884695,11075,10449,budget,results/stage4_upgrade_v1/adaptive/cache/cbf3c98d137065cdfd865aa6d852a1f46e619fce468609b38a41be98de67bf0b.npz,96,False,2640,55,2640,5280,914036,11075,1860782,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,0.1,ghz,11,cost,map,-7.222227997360062,2.2792971091645242e-06,0.9999942419850953,1.610407527508073e-05,1.2124930665935452e-05,9.18705038243095e-05,True,True,True,0.12062054098350927,295,232,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/cc1b8ee0a567a4f399b9cb42cffbf5cf3daae89e0bbd561d38e816f739208ca5.npz,31,True,1248,27,1296,2592,10604,295,26982,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.175,1.75,plus,11,gradient,heldout,-15.040932684220174,6.817280113646795e-05,0.9999244588857849,0.0018731598682413938,0.00048815326209475374,0.00023796734620262772,True,True,True,3.1679582500073593,6959,6517,budget,results/stage4_upgrade_v1/adaptive/cache/cc4e04b3e9dd9fc84bfe007d9dcdba8c97d9a8d092918f859bf55903ff5926e7.npz,32,True,2352,49,2352,4704,536322,6959,1095970,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.55,0.3,ghz,11,cost,map,-5.242319815880078,0.0014155676420481988,0.9929725277661693,0.018077745859568894,0.011065147055753996,0.004713231925920991,False,True,False,1.9927866250218358,3927,3612,budget,results/stage4_upgrade_v1/adaptive/cache/cc55faddbcf7586cc1625384781046fd68ab8775fc0fa12e7dda4dd9ad335a5c.npz,127,True,2640,55,2640,5280,304072,3927,626558,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,1.0,antiphase,11,cost,map,-9.549871500227294,0.00011724748248242989,0.9998858567046296,0.0009942948897228576,0.0005367853171524828,0.0004445386908915605,True,True,True,7.527268707985058,8405,7947,budget,results/stage4_upgrade_v1/adaptive/cache/cc6036b6666593c982b9e9201b6c14fd3664152d02919bec7b87e5a92f81ad01.npz,96,True,2688,56,2688,5376,735506,8405,1498574,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,1.0,antiphase,11,cost,map,-10.047874715633395,5.118334629905519e-06,0.9999956290038958,0.00025545594697951035,7.354112095936394e-05,2.793274146783986e-05,True,True,True,2.0496090409869794,3423,3177,budget,results/stage4_upgrade_v1/adaptive/cache/cc8b149a132fd8df79dad3629f1e623893b283064441c6afc820e1dae662f641.npz,128,True,2496,52,2496,4992,266112,3423,549054,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,1.7,ghz,11,cost,map,-14.713201449592558,1.7145325293732583e-05,0.999985687686891,0.0016954933727379926,0.0008779772230489424,0.00011230099115155934,True,True,True,2.6776501669955906,6484,6100,budget,results/stage4_upgrade_v1/adaptive/cache/cc8fc2d5666a6383e03037c8710bfafa35b632354c21410ef75094298b2ae0ee.npz,63,True,2448,51,2448,4896,530908,6484,1084576,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,1.0,0.5,plus,11,cost,map,-8.551663927694367,0.00016280299267923404,0.9995794621135374,0.002542137687065127,0.000735682363748491,0.002081660545690034,True,True,True,1.1597797500144225,1700,1524,budget,results/stage4_upgrade_v1/adaptive/cache/cc9d78033eaab006962e17f2f3b4fe902c832e563705ea42210cd05f0a218663.npz,96,True,2208,46,2208,4416,116168,1700,244568,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,0.7,ghz,11,cost,map,-8.860513181891523,0.0014746378739320942,0.9961172542066448,0.02272723205077609,0.006197408602047816,0.008688575458860481,False,True,False,3.8959507499821484,5828,5452,budget,results/stage4_upgrade_v1/adaptive/cache/ccb2d88033c6e2c19a68d1cffd6f19b4a2ebcff45cc6a0e370b1656c307a95fb.npz,127,False,2208,46,2208,4416,425856,5828,872200,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.75,1.4,ghz,11,cost,map,-12.704873384326397,0.0001678148146102565,0.9998744487212058,0.0009854736536765996,0.0003269122814233416,0.0005544145831183345,True,True,True,2.5295270000060555,5095,4778,budget,results/stage4_upgrade_v1/adaptive/cache/ccdd1510f436f9d4d62ee84457d7808b14716c594193f155f51cfedd89340e35.npz,127,False,2448,51,2448,4896,412078,5095,844138,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,1.2,ghz,11,cost,development,-10.967997505390395,1.3810037262640407e-05,0.9999880011049037,0.0012658102810186173,0.0004912183054264774,3.588817908606323e-05,True,True,True,2.610335292003583,8781,8320,budget,results/stage4_upgrade_v1/adaptive/cache/cd4d3cc1fb51d730bc821a792c6107608131ae2a2023e4423933ee4dff075a60.npz,95,True,2592,54,2592,5184,745830,8781,1519590,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.475,1.75,ghz,11,cost,heldout,-15.053334450571322,2.7900159860649865e-05,0.9999843186517101,0.0004983448347403441,0.00020494545422153343,7.200497395820626e-05,True,True,True,3.9468355419812724,8166,7665,budget,results/stage4_upgrade_v1/adaptive/cache/cd5150ce985d51ef3b3d7ed33abce0ac5c1f5db394ea336b0e08911dae19a434.npz,95,True,2544,53,2544,5088,670556,8166,1367620,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,1.0,plus,11,cost,map,-9.542467096582815,2.9506479957142062e-05,0.9999720516580803,0.0011255694302486907,0.00040741280676384606,0.0001408413111350093,True,True,True,6.502850832999684,11441,10934,budget,results/stage4_upgrade_v1/adaptive/cache/cd836337146bbe47a011009b35dd425aea3862f4188b10b89760b6b808050ec1.npz,96,False,2928,61,2928,5856,1051996,11441,2138586,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.6,plus,11,cost,map,-8.740834454185148,1.3098189199922672e-11,0.9999999999803255,7.576882865567569e-08,2.8544863250878905e-08,2.403918142324102e-08,True,True,True,0.46901875000912696,1144,1023,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/cde89aa69fe76ea29682fa8585aca29d2dec5f5d178f23222dae2d457864d9d5.npz,90,True,1584,33,1584,3168,57700,1144,124024,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.0,1.4,ghz,11,cost,n12,-19.023341457266596,0.00016449958818398613,0.9995870467078208,0.01278717807575773,0.0067149800119502,0.001151939855544848,True,True,True,5.800153332995251,2429,2193,budget,results/stage4_upgrade_v1/adaptive/cache/cded178a8ac71d13571ef8e7c46ae3fd5d9bc8b8fd6887ab49647253e71931ff.npz,127,True,3960,55,3960,7920,208904,2429,438506,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,1.9,antiphase,11,cost,map,-16.162120670511047,6.16818946452824e-06,0.9999967180985558,0.00014979680633087425,7.055249518994611e-05,1.4257807571693704e-05,True,True,True,5.469950583006721,8107,7621,budget,results/stage4_upgrade_v1/adaptive/cache/cdf585970852440ed742ce99e1ca65fd6993f14012c5ce37845d17cddbf385a6.npz,96,True,2640,55,2640,5280,713838,8107,1454450,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.7,0.5,ghz,11,cost,map,-6.597552810605629,0.002542516980405196,0.9929443512075424,0.04364069098658019,0.011717686412833453,0.002258494357631702,False,True,False,2.545855042000767,4364,4039,budget,results/stage4_upgrade_v1/adaptive/cache/cdf5edc6ab095e6c91cc89b1498df1ebe12b9076355dd5a43167e246f216b999.npz,127,True,2400,50,2400,4800,302176,4364,622680,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,0.8,antiphase,11,cost,map,-8.182875076294636,0.0001384950037581767,0.9998312683039118,0.00573567710788267,0.0021251062507322838,0.0006926278640563277,True,True,True,5.692917000007583,8864,8434,budget,results/stage4_upgrade_v1/adaptive/cache/ce0a9038d3c32c76d8d4d585d14bc1367c21f9d7efd7d0b9df94b37bf6ac8522.npz,96,True,2736,57,2736,5472,794310,8864,1617292,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.0,0.5,antiphase,11,cost,n12,-10.069689756655965,0.22440661619734037,0.0040842741642484765,0.9747220031556664,0.6805448845487759,0.16706658788748763,False,False,False,4.497830082982546,1454,1272,budget,results/stage4_upgrade_v1/adaptive/cache/ce19cc2656910cf1e4b7ab44e5597bebc25d3f739f12d41b718aa26fb8654af2.npz,128,True,3672,51,3672,7344,98644,1454,214884,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.4,plus,37,gradient,development,-6.116730583662858,6.774885396232389e-05,0.9998263425744167,0.001573005868037325,0.00100220668411366,0.0008119093027267321,True,True,True,1.532139333023224,4740,4415,budget,results/stage4_upgrade_v1/adaptive/cache/ce20f7631a4e43723dd41edd3734b1cbd355901d1803ede44a8934f377a05495.npz,96,True,2400,50,2400,4800,375006,4740,769092,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,0.3,plus,11,cost,map,-7.791007821655413,0.0008217041682554438,0.5016045649630486,0.00349143773179883,0.001123573367125985,0.01100631322907869,False,False,True,3.4491647919930983,4559,4229,budget,results/stage4_upgrade_v1/adaptive/cache/ce416ca732a33b838a16c277e9a54428bf5070b9cff54d3bbe45922bee99c57c.npz,64,True,2256,47,2256,4512,359872,4559,737886,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,1.0,1.0,plus,11,cost,map,-10.650306780434267,0.0006996930594729278,0.9992491942730013,0.004054986824252205,0.0014997644208969013,0.0007261960478438523,True,True,True,3.462353084003553,4268,3962,budget,results/stage4_upgrade_v1/adaptive/cache/ce46e929f3d058f4716efd2251155d2a2bf30ad90950375e46fd9d999aaf2c4b.npz,128,True,2544,53,2544,5088,365642,4268,749996,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.825,1.25,plus,11,fixed,heldout,-11.24633293782513,0.06467224304101515,0.8789427077529676,0.2650550237208561,0.09828137871809944,0.03590744039131455,False,False,False,0.009025500010466203,10,8,fixed_short,results/stage4_upgrade_v1/adaptive/cache/ce47f159d3d046fd60583bb59a942e11f83236d295825502c2490698f614c27b.npz,16,True,48,0,0,0,160,10,340,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.3,plus,11,cost,map,-12.029368337466096,4.1090206241989335e-06,0.999997152999156,0.00026050848115150016,0.00010103950961815045,2.5363441158776645e-05,True,True,True,4.1123815839819144,8355,7905,budget,results/stage4_upgrade_v1/adaptive/cache/ce781014b7288c4ec2413fe1061af25ebe9d5e27777428e5519ee15bbf022fdc.npz,128,False,2640,55,2640,5280,703822,8355,1434914,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.5,antiphase,23,fixed,development,-6.399999999999997,0.0949470817314596,0.6790659494168515,0.23968792028539254,0.08151718344700132,0.45425709858944163,False,False,False,0.002124416991136968,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/ce9900224e73c9ee4ad182a0ba7c9669665cf483941a2cbea9940cbb7b4fc591.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.7,ghz,11,cost,map,-7.544018974620126,0.00017519719795655586,0.9997508763834593,0.0035096700627206268,0.0016369522294132355,0.0008529210536951659,True,True,True,3.9359404579736292,5479,5134,budget,results/stage4_upgrade_v1/adaptive/cache/ce9d0f3b1b190fae84c89aae0d146df7cbe91aa80f392694db5b6880a5d87d73.npz,127,False,2640,55,2640,5280,470156,5479,961830,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,2.0,plus,11,cost,map,-17.44267214576859,6.367915051841422e-05,0.9999665111807956,0.0003871602307704697,0.00011430747624986692,0.00015626456153705615,True,True,True,6.168030000000726,7955,7540,budget,results/stage4_upgrade_v1/adaptive/cache/cec1c5d9cf5b4d151c1dca1d952a58196dd84cb1918f91c03dfd1b692532bab6.npz,128,False,2592,54,2592,5184,680608,7955,1387494,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.8,1.3,antiphase,11,cost,n12,-18.13774597771698,0.002057684379506005,0.9965561523504338,0.018195100559942334,0.006952423573394928,0.0052380406834016124,False,True,False,11.098931915999856,2637,2412,budget,results/stage4_upgrade_v1/adaptive/cache/ceccb0cc30d4f2ce729cc59e10309dfcf8ed8d9ceb8601e10cfd560d85ae3944.npz,128,True,4176,58,4176,8352,237004,2637,495986,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.0,1.0,plus,11,cost,n12,-15.308082016131246,0.0012094279124612584,0.9967913907004714,0.0208413736806754,0.010689772365054195,0.002862129724978124,False,True,False,8.991258333000587,2415,2188,budget,results/stage4_upgrade_v1/adaptive/cache/cece4bd1d3b96ad2ed969ff16d51ccbaa6b6dd776b8fa3989821dbe4e83b743a.npz,128,True,4176,58,4176,8352,201512,2415,424558,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,1.0,1.4,antiphase,11,cost,map,-13.22410614481178,0.0003152570105438013,0.9997397527130975,0.001572737664934945,0.0004512144011705188,0.0009614002358530049,True,True,True,3.41584829101339,4208,3944,budget,results/stage4_upgrade_v1/adaptive/cache/ced1544153f271244d63f9f5a203853a8d03e5ab78734535d46f7c41e2f88793.npz,128,True,2448,51,2448,4896,342976,4208,704160,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.325,0.35,ghz,11,fixed,heldout,-5.757588911593259,0.0065287227450900875,0.8991003403645939,0.15233772719533478,0.10312703130748724,0.09913928879495199,False,False,False,0.0024470839998684824,8,6,fixed_short,results/stage4_upgrade_v1/adaptive/cache/cef36509c2257714c6924950f99c67e947ded2939ff38120336215ea1373666a.npz,23,True,48,0,0,0,128,8,272,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.325,1.75,ghz,11,cost,heldout,-15.014119436525593,6.200129805922217e-05,0.9999560402826096,0.002259756931429071,0.000738069408870945,0.00014556225647877064,True,True,True,4.388698417023988,10005,9361,budget,results/stage4_upgrade_v1/adaptive/cache/cef53580e284e5ab58a20a521208c1345aad2daf79e86c2fbb812891d4e69512.npz,63,True,2640,55,2640,5280,852200,10005,1734970,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.8,0.7,ghz,11,cost,n12,-12.06398784785214,0.014443033440768952,0.9188863970205261,0.05674608892269534,0.018275584086815427,0.02706506638902406,False,False,False,15.21348754200153,4889,4526,budget,results/stage4_upgrade_v1/adaptive/cache/cf6559f394f473b18e03d8ed59e11726b576ecc1ce2bc626256dbcc275768bfd.npz,127,True,3960,55,3960,7920,431912,4889,889442,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.15,0.2,plus,11,cost,map,-6.894659740636845,2.9655185043164778e-06,0.9999910205990447,4.015396844769814e-05,2.8900967827927282e-05,8.860103722874157e-05,True,True,True,0.6610185829922557,1461,1310,pool_gradient,results/stage4_upgrade_v1/adaptive/cache/cf66282090df7a9e8377e535775b71876dc34a26ae57743dce0371435bb66c4f.npz,64,True,1920,41,1968,3936,91188,1461,193170,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.85,0.3,antiphase,11,cost,map,-7.02366466706571,2.945564292844427e-05,0.999898015374652,0.0005958808368993207,0.00017659591965357713,0.0006496719812398855,True,True,True,1.785074125014944,2755,2515,budget,results/stage4_upgrade_v1/adaptive/cache/cf855ca37b1fa5a82dc938839325f98eb53861d69e332066ed8c208412672bb8.npz,128,True,2208,46,2208,4416,199328,2755,412998,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,1.8,antiphase,11,cost,map,-15.420392681014501,2.117213007135632e-05,0.9999879525237882,0.00033216780468293267,0.00014534786321526716,4.889274295671875e-05,True,True,True,7.740636000002269,9731,9220,budget,results/stage4_upgrade_v1/adaptive/cache/cf993346b114f03ce606a2828f21ba8f3da71e071e340019fd88b4e79fdedd7b.npz,96,False,2640,55,2640,5280,835490,9731,1701002,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,0.6,antiphase,11,cost,map,-6.944806934843186,6.344251613388252e-05,0.9998889453068478,0.0046750115320233765,0.0016820320735019823,0.0003439409311082331,True,True,True,4.372722125001019,7817,7412,budget,results/stage4_upgrade_v1/adaptive/cache/cfa92a638663fa44a92420375411d07068ef5515d8844a0a30b5903ea7505161.npz,128,True,2784,58,2784,5568,724636,7817,1476042,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.7,antiphase,11,cost,map,-14.80867412572672,1.0570220154049181e-05,0.9999935125460144,0.0006608684196749565,0.0002833937747881987,5.90881796892484e-05,True,True,True,3.5840017910231836,6210,5833,budget,results/stage4_upgrade_v1/adaptive/cache/cfad9bb457e7c1ed3110a06d51f2caeafc267597e58819d1d1d6a4bc36f5b51b.npz,96,True,2496,52,2496,4992,517210,6210,1056824,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.4,antiphase,37,fixed,development,-6.399999999999997,0.056490865998255035,0.8255540500485854,0.11132857569924415,0.03914312033461076,0.31925634268623937,False,False,False,0.0021160840115044266,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/cfba7b65fb0104f43e845704099583aca05a2de7b63e63e67e0c305999f9ed3c.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.0,1.5,ghz,11,cost,n12,-20.06326760924656,0.0001130896498828804,0.9997903053941686,0.007894271338930309,0.00421732170770267,0.0007124631209100007,True,True,True,5.064434834028361,1989,1782,budget,results/stage4_upgrade_v1/adaptive/cache/cfcdd588bf249100c417ec5cb3b8bb52fc44cc0d236dbd186504715c52d32274.npz,127,True,3960,55,3960,7920,163860,1989,347538,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.45,2.0,plus,11,cost,map,-16.940581180549174,2.5405235648534585e-06,0.9999987998346674,7.73275695146805e-05,3.06216297430717e-05,5.727442340841549e-06,True,True,True,7.810174583020853,9893,9364,budget,results/stage4_upgrade_v1/adaptive/cache/d02adc5935791257eeefc8da93201e540dae6d0cc5ad36ff50a9dfe8fec82c2e.npz,128,False,2640,55,2640,5280,837028,9893,1704402,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.9,plus,23,cost,development,-9.772909767661426,4.723629431979681e-05,0.9999561898657833,0.00035667470134503887,0.0001704778536397722,2.257099338276447e-05,True,True,True,0.8561912920267787,2806,2586,energy_stagnation,results/stage4_upgrade_v1/adaptive/cache/d034b39709a6247dbb2ded67e515919e6fd932ed098f90e9266f8ca94f51c4b2.npz,96,True,2256,47,2256,4512,196330,2806,407296,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.175,0.85,antiphase,11,fixed,heldout,-1.3999999999999995,0.9223097544121671,0.003679333547735721,1.354072894546629,0.4487968379003607,0.7310989154827675,False,False,False,0.0028151249862276018,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/d05a5d1aac9c8766944216bbf57976d70d568df7698be9b5bf764d047ac19419.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
