kappa,mode,budget,p,method,repeat,frozen_rule_match,reference_resolvable,frozen_position_error,delta_h_ED,delta_h_noise,curve_audit_status,quality_supports_position,response_amplitude_ratio,reference_response_max,observed_response_max,response_rmse,all_preparation_joint_failures,branch_switches_in_window,delta_h_noise_finite_p0,finite_p0_resolvable,finite_p0_curve_issues,noise_shift_scope
0.8,equal_shots,100000,0,raw,-1,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5116454555140868,0.6336145773150481,0.9578005963457715,0.1251547814818147,17,9,,,,
0.8,equal_shots,100000,0,raw,0,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5930820346295365,0.6336145773150481,1.0093999999999905,0.16831151573601064,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,1,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5982902481368793,0.6336145773150481,1.0127000000000121,0.13576795618868606,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,2,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4568793601808494,0.6336145773150481,0.9231000000000067,0.13306276725662916,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,3,False,True,-0.012500000000000067,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,1.484340849583021,0.6336145773150481,0.9405000000000052,0.16614609261823252,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,4,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.584875152739234,0.6336145773150481,1.004199999999992,0.16983556876315276,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,5,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4429907908280188,0.6336145773150481,0.9143000000000022,0.1284920338459963,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,6,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5885051197291862,0.6336145773150481,1.0064999999999982,0.14003605734986577,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,7,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5405264256012654,0.6336145773150481,0.9761000000000076,0.13953640318286348,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,8,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.450882023414846,0.6336145773150481,0.9192999999999995,0.1607748977513601,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,9,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.54021077629779,0.6336145773150481,0.9759000000000063,0.16207439714525332,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,10,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4519867959770307,0.6336145773150481,0.9200000000000174,0.15152468695449953,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,11,True,True,-0.012500000000000067,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,1.3776513850090408,0.6336145773150481,0.872899999999994,0.13282725187582287,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,12,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.584401678784035,0.6336145773150481,1.003899999999999,0.14614955553152656,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,13,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4889177644833782,0.6336145773150481,0.943400000000002,0.14342845414006855,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,14,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.3744948919743207,0.6336145773150481,0.870900000000002,0.13501969510651057,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,15,False,True,-0.012500000000000067,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,1.4445690373453957,0.6336145773150481,0.9153000000000088,0.1407946778414351,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,16,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5070675994331046,0.6336145773150481,0.9549000000000109,0.13654668339629164,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,17,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.525690908338023,0.6336145773150481,0.9667000000000082,0.14650992817151678,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,18,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5193779222685655,0.6336145773150481,0.9627000000000131,0.14081712281805644,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,19,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4333634870720986,0.6336145773150481,0.9082000000000111,0.1533666562450683,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,20,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5432094446807845,0.6336145773150481,0.9778000000000054,0.16673627964764298,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,21,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.6091801491066942,0.6336145773150481,1.019600000000004,0.14892677115972933,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,22,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.3980107650830926,0.6336145773150481,0.8858000000000108,0.11186894283345447,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,23,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5654627205756553,0.6336145773150481,0.9919000000000091,0.15776905441041933,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,24,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.468874033712835,0.6336145773150481,0.9307000000000076,0.12849650743325505,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,25,True,True,0.0,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,1.4358886814998533,0.6336145773150481,0.9097999999999913,0.14478077361179686,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,26,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.6483206627373759,0.6336145773150481,1.0444000000000024,0.17129735212115718,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,27,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.8025153474840796,0.6336145773150481,1.142100000000012,0.1744468803691776,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,28,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.6049188835098052,0.6336145773150481,1.0169000000000041,0.13872889311769376,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,29,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4923899068215787,0.6336145773150481,0.9455999999999987,0.1411927121924679,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,30,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.4526180945839533,0.6336145773150481,0.9204000000000022,0.1374240811415885,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,raw,31,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.5687770382621111,0.6336145773150481,0.9940000000000007,0.15907269436631424,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,-1,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.51164545551408,0.6336145773150481,0.9578005963457671,0.12515478148181378,17,9,,,,
0.8,equal_shots,100000,0,zne_quadratic,0,False,True,-0.012500000000000067,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,1.8893008480037115,0.6336145773150481,1.1970885582288335,0.31201240688650766,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,1,True,True,0.0,,,"[""preparation_observable_failure_near_peak""]",False,2.1616612935292356,0.6336145773150481,1.369660106797827,0.29352801787526567,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,2,True,True,0.02499999999999991,,,"[""preparation_observable_failure_near_peak""]",False,2.4917844063370995,0.6336145773150481,1.5788309233815094,0.40529813635534095,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,3,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.782712155610939,0.6336145773150481,1.1295524089518234,0.3248877795476753,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,4,False,True,-0.07500000000000007,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,1.5851590988606776,0.6336145773150481,1.0043799124017108,0.2604007793060322,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,5,True,True,0.0,,,"[""preparation_observable_failure_near_peak""]",False,1.6567706023561901,0.6336145773150481,1.049754004919915,0.2887452609909752,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,6,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.938126873114231,0.6336145773150481,1.2280254394912093,0.25828068433976303,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,7,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,2.812734144730273,0.6336145773150481,1.7821893562128752,0.4470342655693275,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,8,True,True,0.02499999999999991,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,2.5133862235072453,0.6336145773150481,1.5925181496370082,0.35167489112945327,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,9,True,True,0.03749999999999998,,,"[""preparation_observable_failure_near_peak""]",False,2.055368516440228,0.6336145773150481,1.3023114537709326,0.308737525499235,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,10,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.705596627466717,0.6336145773150481,1.0806908861822955,0.23056866533470372,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,11,True,True,-0.025000000000000022,,,"[""preparation_observable_failure_near_peak""]",False,1.6908008622817032,0.6336145773150481,1.0713160736785403,0.25113055191489336,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,12,False,True,-0.03750000000000009,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,1.7759652866865754,0.6336145773150481,1.1252774944501127,0.2509274392026165,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,13,False,True,0.07499999999999996,,,"[""preparation_observable_failure_near_peak""]",False,1.9049843590998488,0.6336145773150481,1.2070258594828285,0.3265973453600319,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,14,True,True,0.012499999999999956,,,"[""preparation_observable_failure_near_peak""]",False,1.6253443971031947,0.6336145773150481,1.0298419031619224,0.26103247329526874,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,15,True,True,0.04999999999999993,,,"[""preparation_observable_failure_near_peak""]",False,1.6449339902081461,0.6336145773150481,1.04225415491689,0.2758200168307422,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,16,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,2.2912721965499894,0.6336145773150481,1.4517834643307432,0.3618236876731255,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,17,True,True,0.012499999999999956,,,"[""preparation_observable_failure_near_peak""]",False,2.0558419809261994,0.6336145773150481,1.302611447771085,0.33196358526416714,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,18,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,2.216464807774588,0.6336145773150481,1.4043844123117748,0.34596706759372836,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,19,True,True,0.02499999999999991,,,"[""preparation_observable_failure_near_peak""]",False,1.9055761897071402,0.6336145773150481,1.2074008519829096,0.3028147242754649,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,20,True,True,0.0,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,2.5194228957027027,0.6336145773150481,1.5963430731385224,0.392794924384339,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,21,True,True,0.02499999999999991,,,"[""preparation_observable_failure_near_peak""]",False,1.7901100382034336,0.6336145773150481,1.1342398152036932,0.2946678323442046,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,22,False,True,0.07499999999999996,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,1.6832846135677089,0.6336145773150481,1.066553668926628,0.2572954201023993,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,23,True,True,-0.012500000000000067,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,2.323290232410259,0.6336145773150481,1.472070558588806,0.3109958659266847,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,24,True,True,0.03749999999999998,,,"[""preparation_observable_failure_near_peak""]",False,2.0663765657378628,0.6336145773150481,1.3092863142737168,0.3176658528317985,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,25,True,True,0.03749999999999998,,,"[""preparation_observable_failure_near_peak""]",False,2.072945885479992,0.6336145773150481,1.313448731025373,0.30721088260871776,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,26,True,True,0.0,,,"[""preparation_observable_failure_near_peak""]",False,1.7744265271073523,0.6336145773150481,1.1243025139497338,0.24130738359866158,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,27,True,True,-0.012500000000000067,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,1.6591379247857738,0.6336145773150481,1.051253974920504,0.21377671601658985,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,28,True,True,0.0,,,"[""preparation_observable_failure_near_peak""]",False,1.9680735018486581,0.6336145773150481,1.247000059998784,0.2706594659547281,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,29,False,True,-0.012500000000000067,,,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",False,2.020923975089556,0.6336145773150481,1.2804868902622157,0.33399413465264477,17,9,,False,"[""competing_peaks"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,30,True,True,0.012499999999999956,,,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",False,1.6730459440596428,0.6336145773150481,1.0600662986740061,0.2412999041338839,17,9,,True,"[""endpoint_dominated"", ""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,zne_quadratic,31,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.978371354417413,0.6336145773150481,1.2535249295013884,0.34058068975923717,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
0.8,equal_shots,100000,0,sv,-1,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,1.511645455514094,0.6336145773150481,0.957800596345776,0.12515478148181636,17,9,,,,
0.8,equal_shots,100000,0,sv,0,True,True,-0.012500000000000067,,,"[""preparation_observable_failure_near_peak""]",False,2.1256888468392066,0.6336145773150481,1.346867440193336,0.24866686565500296,17,9,,True,"[""preparation_observable_failure_near_peak""]",delta_h_noise uses exact clean circuit; delta_h_noise_finite_p0 uses same-estimator/budget/repeat finite p0. Both guarded by named-feature resolution and curve audit; no failed repeats removed.
